Participant,Dimension,Item,Reponse
112,Motivation,MOT1,3
112,Motivation,MOT2,5
112,Motivation,MOT3,4
112,Motivation,MOT4,5
112,Motivation,MOT5,3
112,Motivation,MOT6,4
112,Motivation,MOT7,5
112,Motivation,MOT8,5
112,Motivation,MOT9,3
112,Intention Adoption,INTU1,1
113,Leadership,LDS2,3
113,Leadership,LDS3,3
113,Leadership,LDS4,2
113,Leadership,LDS5,3
113,Leadership,LDS6,3
113,Normes Subjectives,NSUB1,3
113,Normes Subjectives,NSUB2,2
113,Normes Subjectives,NSUB3,3
113,Normes Subjectives,NSUB4,2
113,Normes Subjectives,NSUB5,3
113,Conditions Facilitantes,CF1,2
113,Conditions Facilitantes,CF2,4
113,Conditions Facilitantes,CF3,3
113,Conditions Facilitantes,CF4,2
113,Conditions Facilitantes,CF5,2
113,Conditions Facilitantes,CF6,2
113,Conditions Facilitantes,CF7,3
113,Conditions Facilitantes,CF8,3
113,Attente Face Effort,AFE1,3
113,Attente Face Effort,AFE2,1
113,Attente Face Effort,AFE4,5
113,Attente Face Effort,AFE5,3
113,Attente Face Performance,APF1,2
113,Attente Face Performance,APF2,1
113,Attente Face Performance,APF3,3
113,Attente Face Performance,APF4,3
113,Attente Face Performance,APF5,4
113,Attente Face Performance,APF6,1
113,Image Esperee ID Pro,IEIP1,4
113,Image Esperee ID Pro,IEIP2,2
113,Image Esperee ID Pro,IEIP3,2
113,Image Esperee ID Pro,IEIP4,4
113,Motivation,MOT1,2
113,Motivation,MOT2,2
113,Motivation,MOT3,3
113,Motivation,MOT4,3
113,Motivation,MOT5,2
113,Motivation,MOT6,4
113,Motivation,MOT7,3
113,Motivation,MOT8,4
113,Motivation,MOT9,3
113,Intention Adoption,INTU1,1
114,Leadership,LDS2,4
114,Leadership,LDS3,3
114,Leadership,LDS4,3
114,Leadership,LDS5,4
114,Leadership,LDS6,2
114,Normes Subjectives,NSUB1,4
114,Normes Subjectives,NSUB2,3
114,Normes Subjectives,NSUB3,5
114,Normes Subjectives,NSUB4,2
114,Normes Subjectives,NSUB5,5
114,Conditions Facilitantes,CF1,3
114,Conditions Facilitantes,CF2,4
114,Conditions Facilitantes,CF3,1
114,Conditions Facilitantes,CF4,5
114,Conditions Facilitantes,CF5,5
114,Conditions Facilitantes,CF6,4
114,Conditions Facilitantes,CF7,5
114,Conditions Facilitantes,CF8,5
114,Attente Face Effort,AFE1,3
114,Attente Face Effort,AFE2,4
114,Attente Face Effort,AFE4,5
114,Attente Face Effort,AFE5,4
114,Attente Face Performance,APF1,3
114,Attente Face Performance,APF2,3
114,Attente Face Performance,APF3,5
114,Attente Face Performance,APF4,4
114,Attente Face Performance,APF5,5
114,Attente Face Performance,APF6,3
114,Image Esperee ID Pro,IEIP1,5
114,Image Esperee ID Pro,IEIP2,5
114,Image Esperee ID Pro,IEIP3,5
114,Image Esperee ID Pro,IEIP4,1
114,Motivation,MOT1,3
114,Motivation,MOT2,4
114,Motivation,MOT3,4
114,Motivation,MOT4,4
114,Motivation,MOT5,4
114,Motivation,MOT6,4
114,Motivation,MOT7,5
114,Motivation,MOT8,4
114,Motivation,MOT9,4
114,Intention Adoption,INTU1,4
115,Leadership,LDS2,3
115,Leadership,LDS3,4
115,Leadership,LDS4,2
115,Leadership,LDS5,3
115,Leadership,LDS6,2
115,Normes Subjectives,NSUB1,3
115,Normes Subjectives,NSUB2,2
115,Normes Subjectives,NSUB3,2
115,Normes Subjectives,NSUB4,1
115,Normes Subjectives,NSUB5,4
115,Conditions Facilitantes,CF1,4
115,Conditions Facilitantes,CF2,3
115,Conditions Facilitantes,CF3,1
115,Conditions Facilitantes,CF4,5
115,Conditions Facilitantes,CF5,4
115,Conditions Facilitantes,CF6,3
115,Conditions Facilitantes,CF7,4
115,Conditions Facilitantes,CF8,3
115,Attente Face Effort,AFE1,3
115,Attente Face Effort,AFE2,1
115,Attente Face Effort,AFE4,5
115,Attente Face Effort,AFE5,2
115,Attente Face Performance,APF1,3
115,Attente Face Performance,APF2,3
115,Attente Face Performance,APF3,4
115,Attente Face Performance,APF4,4
115,Attente Face Performance,APF5,4
115,Attente Face Performance,APF6,3
115,Image Esperee ID Pro,IEIP1,5
115,Image Esperee ID Pro,IEIP2,5
115,Image Esperee ID Pro,IEIP3,4
115,Image Esperee ID Pro,IEIP4,2
115,Motivation,MOT1,4
115,Motivation,MOT2,4
115,Motivation,MOT3,4
115,Motivation,MOT4,4
115,Motivation,MOT5,4
115,Motivation,MOT6,4
115,Motivation,MOT7,4
115,Motivation,MOT8,4
115,Motivation,MOT9,4
115,Intention Adoption,INTU1,4
116,Leadership,LDS2,4
116,Leadership,LDS3,4
116,Leadership,LDS4,3
116,Leadership,LDS5,3
116,Leadership,LDS6,2
116,Normes Subjectives,NSUB1,4
116,Normes Subjectives,NSUB2,3
116,Normes Subjectives,NSUB3,2
116,Normes Subjectives,NSUB4,3
116,Normes Subjectives,NSUB5,3
116,Conditions Facilitantes,CF1,4
116,Conditions Facilitantes,CF2,2
116,Conditions Facilitantes,CF3,1
116,Conditions Facilitantes,CF4,5
116,Conditions Facilitantes,CF5,4
116,Conditions Facilitantes,CF6,3
116,Conditions Facilitantes,CF7,4
116,Conditions Facilitantes,CF8,2
116,Attente Face Effort,AFE1,3
116,Attente Face Effort,AFE2,4
116,Attente Face Effort,AFE4,4
116,Attente Face Effort,AFE5,4
116,Attente Face Performance,APF1,3
116,Attente Face Performance,APF2,3
116,Attente Face Performance,APF3,4
116,Attente Face Performance,APF4,5
116,Attente Face Performance,APF5,5
116,Attente Face Performance,APF6,3
116,Image Esperee ID Pro,IEIP1,4
116,Image Esperee ID Pro,IEIP2,5
116,Image Esperee ID Pro,IEIP3,4
116,Image Esperee ID Pro,IEIP4,2
116,Motivation,MOT1,4
116,Motivation,MOT2,5
116,Motivation,MOT3,3
116,Motivation,MOT4,4
116,Motivation,MOT5,4
116,Motivation,MOT6,5
116,Motivation,MOT7,5
116,Motivation,MOT8,5
116,Motivation,MOT9,4
116,Intention Adoption,INTU1,4
117,Leadership,LDS2,2
117,Leadership,LDS3,3
117,Leadership,LDS4,3
117,Leadership,LDS5,2
117,Leadership,LDS6,3
117,Normes Subjectives,NSUB1,3
117,Normes Subjectives,NSUB2,4
117,Normes Subjectives,NSUB3,2
117,Normes Subjectives,NSUB4,2
117,Normes Subjectives,NSUB5,4
117,Conditions Facilitantes,CF1,4
117,Conditions Facilitantes,CF2,2
117,Conditions Facilitantes,CF3,1
117,Conditions Facilitantes,CF4,4
117,Conditions Facilitantes,CF5,4
117,Conditions Facilitantes,CF6,3
117,Conditions Facilitantes,CF7,4
117,Conditions Facilitantes,CF8,4
117,Attente Face Effort,AFE1,3
117,Attente Face Effort,AFE2,3
117,Attente Face Effort,AFE4,3
117,Attente Face Effort,AFE5,3
117,Attente Face Performance,APF1,4
117,Attente Face Performance,APF2,4
117,Attente Face Performance,APF3,5
117,Attente Face Performance,APF4,5
117,Attente Face Performance,APF5,5
117,Attente Face Performance,APF6,4
117,Image Esperee ID Pro,IEIP1,4
117,Image Esperee ID Pro,IEIP2,4
117,Image Esperee ID Pro,IEIP3,4
117,Image Esperee ID Pro,IEIP4,2
117,Motivation,MOT1,4
117,Motivation,MOT2,4
117,Motivation,MOT3,4
117,Motivation,MOT4,3
117,Motivation,MOT5,4
117,Motivation,MOT6,4
117,Motivation,MOT7,5
117,Motivation,MOT8,5
117,Motivation,MOT9,4
117,Intention Adoption,INTU1,3
118,Leadership,LDS2,4
118,Leadership,LDS3,3
118,Leadership,LDS4,4
118,Leadership,LDS5,2
118,Leadership,LDS6,4
118,Normes Subjectives,NSUB1,3
118,Normes Subjectives,NSUB2,2
118,Normes Subjectives,NSUB3,2
118,Normes Subjectives,NSUB4,3
118,Normes Subjectives,NSUB5,3
118,Conditions Facilitantes,CF1,3
118,Conditions Facilitantes,CF2,4
118,Conditions Facilitantes,CF3,2
118,Conditions Facilitantes,CF4,5
118,Conditions Facilitantes,CF5,4
118,Conditions Facilitantes,CF6,3
118,Conditions Facilitantes,CF7,3
118,Conditions Facilitantes,CF8,4
118,Attente Face Effort,AFE1,4
118,Attente Face Effort,AFE2,3
118,Attente Face Effort,AFE4,2
118,Attente Face Effort,AFE5,3
118,Attente Face Performance,APF1,3
118,Attente Face Performance,APF2,2
118,Attente Face Performance,APF3,4
118,Attente Face Performance,APF4,4
118,Attente Face Performance,APF5,5
118,Attente Face Performance,APF6,3
118,Image Esperee ID Pro,IEIP1,4
118,Image Esperee ID Pro,IEIP2,5
118,Image Esperee ID Pro,IEIP3,5
118,Image Esperee ID Pro,IEIP4,4
118,Motivation,MOT1,2
118,Motivation,MOT2,4
118,Motivation,MOT3,5
118,Motivation,MOT4,2
118,Motivation,MOT5,4
118,Motivation,MOT6,4
118,Motivation,MOT7,3
118,Motivation,MOT8,5
118,Motivation,MOT9,4
118,Intention Adoption,INTU1,4
119,Leadership,LDS2,4
119,Leadership,LDS3,3
119,Leadership,LDS4,4
119,Leadership,LDS5,4
119,Leadership,LDS6,3
119,Normes Subjectives,NSUB1,5
119,Normes Subjectives,NSUB2,2
119,Normes Subjectives,NSUB3,1
119,Normes Subjectives,NSUB4,1
119,Normes Subjectives,NSUB5,4
119,Conditions Facilitantes,CF1,3
119,Conditions Facilitantes,CF2,2
119,Conditions Facilitantes,CF3,3
119,Conditions Facilitantes,CF4,5
119,Conditions Facilitantes,CF5,5
119,Conditions Facilitantes,CF6,4
119,Conditions Facilitantes,CF7,3
119,Conditions Facilitantes,CF8,4
119,Attente Face Effort,AFE1,4
119,Attente Face Effort,AFE2,4
119,Attente Face Effort,AFE4,3
119,Attente Face Effort,AFE5,5
119,Attente Face Performance,APF1,5
119,Attente Face Performance,APF2,4
119,Attente Face Performance,APF3,5
119,Attente Face Performance,APF4,5
119,Attente Face Performance,APF5,4
119,Attente Face Performance,APF6,3
119,Image Esperee ID Pro,IEIP1,4
119,Image Esperee ID Pro,IEIP2,5
119,Image Esperee ID Pro,IEIP3,3
119,Image Esperee ID Pro,IEIP4,2
119,Motivation,MOT1,3
119,Motivation,MOT2,4
119,Motivation,MOT3,5
119,Motivation,MOT4,4
119,Motivation,MOT5,4
119,Motivation,MOT6,5
119,Motivation,MOT7,4
119,Motivation,MOT8,5
119,Motivation,MOT9,5
119,Intention Adoption,INTU1,3
120,Leadership,LDS2,1
120,Leadership,LDS3,3
120,Leadership,LDS4,3
120,Leadership,LDS5,4
120,Leadership,LDS6,1
120,Normes Subjectives,NSUB1,2
120,Normes Subjectives,NSUB2,4
120,Normes Subjectives,NSUB3,1
120,Normes Subjectives,NSUB4,5
120,Normes Subjectives,NSUB5,3
120,Conditions Facilitantes,CF1,3
120,Conditions Facilitantes,CF2,5
120,Conditions Facilitantes,CF3,3
120,Conditions Facilitantes,CF4,3
120,Conditions Facilitantes,CF5,5
120,Conditions Facilitantes,CF6,1
120,Conditions Facilitantes,CF7,3
120,Conditions Facilitantes,CF8,3
120,Attente Face Effort,AFE1,3
120,Attente Face Effort,AFE2,5
120,Attente Face Effort,AFE4,1
120,Attente Face Effort,AFE5,5
120,Attente Face Performance,APF1,3
120,Attente Face Performance,APF2,3
120,Attente Face Performance,APF3,3
120,Attente Face Performance,APF4,5
120,Attente Face Performance,APF5,3
120,Attente Face Performance,APF6,2
120,Image Esperee ID Pro,IEIP1,4
120,Image Esperee ID Pro,IEIP2,4
120,Image Esperee ID Pro,IEIP3,3
120,Image Esperee ID Pro,IEIP4,2
120,Motivation,MOT1,3
120,Motivation,MOT2,3
120,Motivation,MOT3,4
120,Motivation,MOT4,3
120,Motivation,MOT5,3
120,Motivation,MOT6,5
120,Motivation,MOT7,3
120,Motivation,MOT8,5
120,Motivation,MOT9,1
120,Intention Adoption,INTU1,1
121,Leadership,LDS2,3
121,Leadership,LDS3,4
121,Leadership,LDS4,4
121,Leadership,LDS5,5
121,Leadership,LDS6,2
121,Normes Subjectives,NSUB1,4
121,Normes Subjectives,NSUB2,1
121,Normes Subjectives,NSUB3,4
121,Normes Subjectives,NSUB4,1
121,Normes Subjectives,NSUB5,4
121,Conditions Facilitantes,CF1,5
121,Conditions Facilitantes,CF2,3
121,Conditions Facilitantes,CF3,2
121,Conditions Facilitantes,CF4,4
121,Conditions Facilitantes,CF5,4
121,Conditions Facilitantes,CF6,4
121,Conditions Facilitantes,CF7,4
121,Conditions Facilitantes,CF8,4
121,Attente Face Effort,AFE1,4
121,Attente Face Effort,AFE2,2
121,Attente Face Effort,AFE4,4
121,Attente Face Effort,AFE5,2
121,Attente Face Performance,APF1,4
121,Attente Face Performance,APF2,4
121,Attente Face Performance,APF3,4
121,Attente Face Performance,APF4,4
121,Attente Face Performance,APF5,5
121,Attente Face Performance,APF6,4
121,Image Esperee ID Pro,IEIP1,4
121,Image Esperee ID Pro,IEIP2,4
121,Image Esperee ID Pro,IEIP3,4
121,Image Esperee ID Pro,IEIP4,2
121,Motivation,MOT1,4
121,Motivation,MOT2,4
121,Motivation,MOT3,5
121,Motivation,MOT4,4
121,Motivation,MOT5,4
121,Motivation,MOT6,5
121,Motivation,MOT7,4
121,Motivation,MOT8,4
121,Motivation,MOT9,5
121,Intention Adoption,INTU1,4
122,Leadership,LDS2,3
122,Leadership,LDS3,3
122,Leadership,LDS4,3
122,Leadership,LDS5,2
122,Leadership,LDS6,3
122,Normes Subjectives,NSUB1,4
122,Normes Subjectives,NSUB2,1
122,Normes Subjectives,NSUB3,1
122,Normes Subjectives,NSUB4,2
122,Normes Subjectives,NSUB5,3
122,Conditions Facilitantes,CF1,5
122,Conditions Facilitantes,CF2,2
122,Conditions Facilitantes,CF3,1
122,Conditions Facilitantes,CF4,5
122,Conditions Facilitantes,CF5,5
122,Conditions Facilitantes,CF6,3
122,Conditions Facilitantes,CF7,5
122,Conditions Facilitantes,CF8,4
122,Attente Face Effort,AFE1,5
122,Attente Face Effort,AFE2,1
122,Attente Face Effort,AFE4,5
122,Attente Face Effort,AFE5,4
122,Attente Face Performance,APF1,5
122,Attente Face Performance,APF2,5
122,Attente Face Performance,APF3,5
122,Attente Face Performance,APF4,5
122,Attente Face Performance,APF5,5
122,Attente Face Performance,APF6,3
122,Image Esperee ID Pro,IEIP1,5
122,Image Esperee ID Pro,IEIP2,5
122,Image Esperee ID Pro,IEIP3,5
122,Image Esperee ID Pro,IEIP4,1
122,Motivation,MOT1,3
122,Motivation,MOT2,5
122,Motivation,MOT3,5
122,Motivation,MOT4,5
122,Motivation,MOT5,5
122,Motivation,MOT6,5
122,Motivation,MOT7,5
122,Motivation,MOT8,5
122,Motivation,MOT9,5
122,Intention Adoption,INTU1,5
123,Leadership,LDS2,4
123,Leadership,LDS3,3
123,Leadership,LDS4,3
123,Leadership,LDS5,4
123,Leadership,LDS6,4
123,Normes Subjectives,NSUB1,5
123,Normes Subjectives,NSUB2,3
123,Normes Subjectives,NSUB3,3
123,Normes Subjectives,NSUB4,4
123,Normes Subjectives,NSUB5,5
123,Conditions Facilitantes,CF1,3
123,Conditions Facilitantes,CF2,2
123,Conditions Facilitantes,CF3,1
123,Conditions Facilitantes,CF4,5
123,Conditions Facilitantes,CF5,5
123,Conditions Facilitantes,CF6,4
123,Conditions Facilitantes,CF7,4
123,Conditions Facilitantes,CF8,4
123,Attente Face Effort,AFE1,3
123,Attente Face Effort,AFE2,2
123,Attente Face Effort,AFE4,3
123,Attente Face Effort,AFE5,3
123,Attente Face Performance,APF1,4
123,Attente Face Performance,APF2,2
123,Attente Face Performance,APF3,5
123,Attente Face Performance,APF4,5
123,Attente Face Performance,APF5,5
123,Attente Face Performance,APF6,3
123,Image Esperee ID Pro,IEIP1,4
123,Image Esperee ID Pro,IEIP2,5
123,Image Esperee ID Pro,IEIP3,4
123,Image Esperee ID Pro,IEIP4,2
123,Motivation,MOT1,3
123,Motivation,MOT2,5
123,Motivation,MOT3,4
123,Motivation,MOT4,3
123,Motivation,MOT5,4
123,Motivation,MOT6,5
123,Motivation,MOT7,4
123,Motivation,MOT8,5
123,Motivation,MOT9,4
123,Intention Adoption,INTU1,4
124,Leadership,LDS2,4
124,Leadership,LDS3,3
124,Leadership,LDS4,3
124,Leadership,LDS5,4
124,Leadership,LDS6,4
124,Normes Subjectives,NSUB1,5
124,Normes Subjectives,NSUB2,2
124,Normes Subjectives,NSUB3,1
124,Normes Subjectives,NSUB4,3
124,Normes Subjectives,NSUB5,1
124,Conditions Facilitantes,CF1,5
124,Conditions Facilitantes,CF2,4
124,Conditions Facilitantes,CF3,1
124,Conditions Facilitantes,CF4,5
124,Conditions Facilitantes,CF5,4
124,Conditions Facilitantes,CF6,5
124,Conditions Facilitantes,CF7,4
124,Conditions Facilitantes,CF8,4
124,Attente Face Effort,AFE1,4
124,Attente Face Effort,AFE2,4
124,Attente Face Effort,AFE4,3
124,Attente Face Effort,AFE5,4
124,Attente Face Performance,APF1,3
124,Attente Face Performance,APF2,3
124,Attente Face Performance,APF3,5
124,Attente Face Performance,APF4,5
124,Attente Face Performance,APF5,4
124,Attente Face Performance,APF6,3
124,Image Esperee ID Pro,IEIP1,5
124,Image Esperee ID Pro,IEIP2,5
124,Image Esperee ID Pro,IEIP3,4
124,Image Esperee ID Pro,IEIP4,5
124,Motivation,MOT1,3
124,Motivation,MOT2,4
124,Motivation,MOT3,4
124,Motivation,MOT4,2
124,Motivation,MOT5,4
124,Motivation,MOT6,5
124,Motivation,MOT7,4
124,Motivation,MOT8,5
124,Motivation,MOT9,5
124,Intention Adoption,INTU1,4
125,Leadership,LDS2,3
125,Leadership,LDS3,3
125,Leadership,LDS4,3
125,Leadership,LDS5,3
125,Leadership,LDS6,4
125,Normes Subjectives,NSUB1,4
125,Normes Subjectives,NSUB2,2
125,Normes Subjectives,NSUB3,2
125,Normes Subjectives,NSUB4,5
125,Normes Subjectives,NSUB5,4
125,Conditions Facilitantes,CF1,4
125,Conditions Facilitantes,CF2,4
125,Conditions Facilitantes,CF3,2
125,Conditions Facilitantes,CF4,5
125,Conditions Facilitantes,CF5,5
125,Conditions Facilitantes,CF6,4
125,Conditions Facilitantes,CF7,3
125,Conditions Facilitantes,CF8,3
125,Attente Face Effort,AFE1,3
125,Attente Face Effort,AFE2,3
125,Attente Face Effort,AFE4,3
125,Attente Face Effort,AFE5,4
125,Attente Face Performance,APF1,4
125,Attente Face Performance,APF2,3
125,Attente Face Performance,APF3,5
125,Attente Face Performance,APF4,5
125,Attente Face Performance,APF5,5
125,Attente Face Performance,APF6,3
125,Image Esperee ID Pro,IEIP1,5
125,Image Esperee ID Pro,IEIP2,5
125,Image Esperee ID Pro,IEIP3,4
125,Image Esperee ID Pro,IEIP4,2
125,Motivation,MOT1,3
125,Motivation,MOT2,5
125,Motivation,MOT3,5
125,Motivation,MOT4,4
125,Motivation,MOT5,4
125,Motivation,MOT6,5
125,Motivation,MOT7,5
125,Motivation,MOT8,5
125,Motivation,MOT9,4
125,Intention Adoption,INTU1,3
126,Leadership,LDS2,2
126,Leadership,LDS3,3
126,Leadership,LDS4,3
126,Leadership,LDS5,3
126,Leadership,LDS6,3
126,Normes Subjectives,NSUB1,4
126,Normes Subjectives,NSUB2,5
126,Normes Subjectives,NSUB3,3
126,Normes Subjectives,NSUB4,5
126,Normes Subjectives,NSUB5,1
126,Conditions Facilitantes,CF1,3
126,Conditions Facilitantes,CF2,2
126,Conditions Facilitantes,CF3,1
126,Conditions Facilitantes,CF4,5
126,Conditions Facilitantes,CF5,4
126,Conditions Facilitantes,CF6,2
126,Conditions Facilitantes,CF7,4
126,Conditions Facilitantes,CF8,4
126,Attente Face Effort,AFE1,3
126,Attente Face Effort,AFE2,4
126,Attente Face Effort,AFE4,3
126,Attente Face Effort,AFE5,3
126,Attente Face Performance,APF1,2
126,Attente Face Performance,APF2,1
126,Attente Face Performance,APF3,3
126,Attente Face Performance,APF4,5
126,Attente Face Performance,APF5,5
126,Attente Face Performance,APF6,2
126,Image Esperee ID Pro,IEIP1,5
126,Image Esperee ID Pro,IEIP2,5
126,Image Esperee ID Pro,IEIP3,1
126,Image Esperee ID Pro,IEIP4,4
126,Motivation,MOT1,2
126,Motivation,MOT2,5
126,Motivation,MOT3,4
126,Motivation,MOT4,3
126,Motivation,MOT5,2
126,Motivation,MOT6,5
126,Motivation,MOT7,4
126,Motivation,MOT8,5
126,Motivation,MOT9,1
126,Intention Adoption,INTU1,2
127,Leadership,LDS2,3
127,Leadership,LDS3,3
127,Leadership,LDS4,3
127,Leadership,LDS5,3
127,Leadership,LDS6,3
127,Normes Subjectives,NSUB1,3
127,Normes Subjectives,NSUB2,3
127,Normes Subjectives,NSUB3,3
127,Normes Subjectives,NSUB4,3
127,Normes Subjectives,NSUB5,5
127,Conditions Facilitantes,CF1,5
127,Conditions Facilitantes,CF2,4
127,Conditions Facilitantes,CF3,2
127,Conditions Facilitantes,CF4,5
127,Conditions Facilitantes,CF5,5
127,Conditions Facilitantes,CF6,4
127,Conditions Facilitantes,CF7,5
127,Conditions Facilitantes,CF8,4
127,Attente Face Effort,AFE1,3
127,Attente Face Effort,AFE2,3
127,Attente Face Effort,AFE4,4
127,Attente Face Effort,AFE5,3
127,Attente Face Performance,APF1,5
127,Attente Face Performance,APF2,3
127,Attente Face Performance,APF3,5
127,Attente Face Performance,APF4,5
127,Attente Face Performance,APF5,5
127,Attente Face Performance,APF6,4
127,Image Esperee ID Pro,IEIP1,4
127,Image Esperee ID Pro,IEIP2,5
127,Image Esperee ID Pro,IEIP3,5
127,Image Esperee ID Pro,IEIP4,1
127,Motivation,MOT1,4
127,Motivation,MOT2,4
127,Motivation,MOT3,4
127,Motivation,MOT4,3
127,Motivation,MOT5,5
127,Motivation,MOT6,4
127,Motivation,MOT7,5
127,Motivation,MOT8,5
127,Motivation,MOT9,4
127,Intention Adoption,INTU1,5
128,Leadership,LDS2,5
128,Leadership,LDS3,3
128,Leadership,LDS4,3
128,Leadership,LDS5,2
128,Leadership,LDS6,1
128,Normes Subjectives,NSUB1,5
128,Normes Subjectives,NSUB2,3
128,Normes Subjectives,NSUB3,3
128,Normes Subjectives,NSUB4,4
128,Normes Subjectives,NSUB5,2
128,Conditions Facilitantes,CF1,2
128,Conditions Facilitantes,CF2,2
128,Conditions Facilitantes,CF3,3
128,Conditions Facilitantes,CF4,4
128,Conditions Facilitantes,CF5,3
128,Conditions Facilitantes,CF6,3
128,Conditions Facilitantes,CF7,3
128,Conditions Facilitantes,CF8,4
128,Attente Face Effort,AFE1,3
128,Attente Face Effort,AFE2,2
128,Attente Face Effort,AFE4,4
128,Attente Face Effort,AFE5,2
128,Attente Face Performance,APF1,3
128,Attente Face Performance,APF2,4
128,Attente Face Performance,APF3,4
128,Attente Face Performance,APF4,4
128,Attente Face Performance,APF5,3
128,Attente Face Performance,APF6,3
128,Image Esperee ID Pro,IEIP1,4
128,Image Esperee ID Pro,IEIP2,5
128,Image Esperee ID Pro,IEIP3,3
128,Image Esperee ID Pro,IEIP4,4
128,Motivation,MOT1,3
128,Motivation,MOT2,4
128,Motivation,MOT3,4
128,Motivation,MOT4,3
128,Motivation,MOT5,3
128,Motivation,MOT6,5
128,Motivation,MOT7,3
128,Motivation,MOT8,4
128,Motivation,MOT9,3
128,Intention Adoption,INTU1,2
129,Leadership,LDS2,4
129,Leadership,LDS3,5
129,Leadership,LDS4,5
129,Leadership,LDS5,5
129,Leadership,LDS6,5
129,Normes Subjectives,NSUB1,5
129,Normes Subjectives,NSUB2,2
129,Normes Subjectives,NSUB3,5
129,Normes Subjectives,NSUB4,5
129,Normes Subjectives,NSUB5,2
129,Conditions Facilitantes,CF1,5
129,Conditions Facilitantes,CF2,1
129,Conditions Facilitantes,CF3,1
129,Conditions Facilitantes,CF4,5
129,Conditions Facilitantes,CF5,5
129,Conditions Facilitantes,CF6,5
129,Conditions Facilitantes,CF7,5
129,Conditions Facilitantes,CF8,4
129,Attente Face Effort,AFE1,3
129,Attente Face Effort,AFE2,3
129,Attente Face Effort,AFE4,5
129,Attente Face Effort,AFE5,4
129,Attente Face Performance,APF1,5
129,Attente Face Performance,APF2,3
129,Attente Face Performance,APF3,2
129,Attente Face Performance,APF4,5
129,Attente Face Performance,APF5,5
129,Attente Face Performance,APF6,5
129,Image Esperee ID Pro,IEIP1,5
129,Image Esperee ID Pro,IEIP2,5
129,Image Esperee ID Pro,IEIP3,5
129,Image Esperee ID Pro,IEIP4,5
129,Motivation,MOT1,5
129,Motivation,MOT2,5
129,Motivation,MOT3,5
129,Motivation,MOT4,5
129,Motivation,MOT5,5
129,Motivation,MOT6,5
129,Motivation,MOT7,5
129,Motivation,MOT8,5
129,Motivation,MOT9,5
129,Intention Adoption,INTU1,5
130,Leadership,LDS2,3
